241,2476.33
242,2475.82
243,2476.17
244,2476.64
245,2476.41
246,2475.9
247,2475.96
248,2476.7
249,2477.46
250,2477.06
251,2476.91
252,2477.61
253,2477
254,2476.91
255,2476.5
256,2475.83
257,2474.99
258,2474.34
259,2473.82
260,2472.22
261,2471.3
262,2470.6
263,2469.6
264,2469.17
265,2468.75
266,2469.02
267,2469.46
268,2468.03
269,2467.81
270,2467.96
271,2467.45
272,2466.95
273,2467.1
274,2467.14
275,2467.99
276,2467.5
277,2467.94
278,2468.28
279,2468.97
280,2469.46
281,2469.61
282,2469.85
283,2471.01
284,2472.91
285,2473.26
286,2474.37
287,2474.87
288,2474.51
289,2474.42
290,2475.03
291,2475.21
292,2474.57
293,2474.75
294,2475.74
295,2475.65
296,2475.08
297,2474.44
298,2475.24
299,2475.17
300,2475.46
301,2475.08
302,2475.33
303,2475.1
304,2475.22
305,2474.44
306,2474.2
307,2474.4
308,2475.47
309,2474.88
310,2475.02
311,2474.38
312,2473.79
313,2472.74
314,2472.49
315,2471.69
316,2472.29
317,2471.37
318,2471.59
319,2471.03
320,2471.2
321,2471.28
322,2470.83
323,2471.47
324,2470.38
325,2469.41
326,2468.24
327,2468.87
328,2467.29
329,2465.57
330,2464.43
331,2463.49
332,2461.52
333,2460.36
334,2459.81
335,2458.71
336,2458.05
337,2456.93
338,2456.48
339,2455.51
340,2455.19
341,2454.64
342,2453.29
343,2453.78
344,2453.33
345,2453.14
346,2452.01
347,2451.65
348,2451.35
349,2450.38
350,2450.34
351,2450.64
352,2450.5
353,2450.76
354,2450.63
355,2450.95
356,2451
357,2450.96
358,2450.75
359,2451.14
360,2450.93
361,2450.74
362,2451.55
363,2451.32
364,2451.17
365,2452
366,2452.16
367,2452.11
368,2453.1
369,2453.31
370,2452.93
371,2452.82
372,2452.94
373,2452.62
374,2452.63
375,2453.19
376,2452.87
377,2453.83
378,2455.27
379,2454.82
380,2454.6
381,2454.94
382,2454.56
383,2454.17
384,2454.54
385,2455.35
386,2455.35
387,2455.05
388,2455.32
389,2455.74
390,2455.21
391,2455.6
392,2455.11
393,2455.37
394,2454.61
395,2454.07
396,2455.08
397,2455.7
398,2455.45
399,2454.83
400,2455.35
401,2455.59
402,2455.56
403,2454.94
404,2455.53
405,2455.99
406,2456.17
407,2457.29
408,2457.81
409,2459.49
410,2459.27
411,2459.87
412,2459.77
413,2460.48
414,2461.4
415,2462.96
416,2463.41
417,2463.86
418,2464.63
419,2464.82
420,2465.32
421,2465.9
422,2466.6
423,2467.09
424,2467.24
425,2468.39
426,2469.52
427,2470.12
428,2470.27
429,2471.17
430,2471.64
431,2471.98
432,2471.73
433,2473.27
434,2473.68
435,2475.06
436,2476.76
437,2477.22
438,2478.35
439,2479.52
440,2480.61
441,2480.36
442,2480.91
443,2480.41
444,2480.59
445,2480.15
446,2480.71
447,2481.1
448,2480.55
449,2480.55
450,2480.72
451,2480.51
452,2480.81
453,2480.1
454,2479.51
455,2478.97
456,2479.64
457,2479.42
458,2478.77
459,2478.54
460,2478.4
461,2479.03
462,2479.54
463,2479.59
464,2480.04
465,2480.62
466,2480.88
467,2482.33
468,2482.47
469,2481.97
470,2482.25
471,2482.93
472,2482.49
473,2481.47
474,2480.92
475,2480.29
476,2480.19
477,2480.86
478,2480.64
479,2480.31
480,2480.88
481,2481.67
482,2481.28
483,2480.65
484,2481.19
485,2481.59
486,2480.88
487,2479.88
488,2481.37
489,2480.59
490,2479.62
491,2479.34
492,2479.64
493,2479.19
494,2479.53
495,2480.1
496,2479.78
497,2479.24
498,2479.34
499,2479.5
500,2479.14
501,2479.84
502,2480.57
503,2481.31
504,2481.86
505,2482
506,2481.86
507,2481.06
508,2481.24
509,2481
510,2481.38
511,2480.81
512,2481.21
513,2481.3
514,2482.11
515,2481.36
516,2481.22
517,2480.92
518,2481.66
519,2481.51
520,2482.29
521,2481.87
522,2481.25
523,2480.92
524,2481.05
525,2481.26
526,2481.26
527,2480.27
528,2480.93
529,2480.16
530,2479.92
531,2478.47
532,2477.9
533,2477.73
534,2477.69
535,2476.76
536,2476.06
537,2476.34
538,2476.27
539,2474.51
540,2473.98
541,2473.45
542,2472.67
543,2471.52
544,2470.75
545,2469.13
546,2468.03
547,2467.09
548,2465.87
549,2464.22
550,2463.44
551,2461.67
552,2460.45
553,2460.27
554,2459.52
555,2459.72
556,2458.43
557,2457.74
558,2457.71
559,2458.44
560,2457.74
561,2458.09
562,2457.78
563,2456.66
564,2455.54
565,2456.12
566,2455.95
567,2455.41
568,2454.17
569,2455.58
570,2456.15
571,2456.58
572,2456.58
573,2457.42
574,2458.02
575,2458.55
576,2459.29
577,2460.26
578,2461.21
579,2460.93
580,2461.09
581,2459.7
582,2457.99
583,2457.54
584,2458.1
585,2456.9
586,2457.29
587,2457.33
588,2457.95
589,2457.53
590,2457.03
591,2456.35
592,2454.83
593,2453.02
594,2452.52
595,2453.03
596,2451.42
597,2449.54
598,2449.64
599,2450.09
600,2449.03
601,2448.94
602,2449.96
603,2450.39
604,2449.71
605,2450.24
606,2449.61
607,2450.65
608,2451.41
609,2453.03
610,2452.88
611,2454.26
612,2454.48
613,2455.26
614,2455.59
615,2456.61
616,2456.29
617,2455.97
618,2456.78
619,2457.27
620,2456.56
621,2456.45
622,2456.58
623,2456.29
624,2456.98
625,2456.51
626,2456.8
627,2457.15
628,2458.17
629,2457.43
630,2458.54
631,2459.15
632,2460.07
633,2461.73
634,2463.46
635,2464.35
636,2465.5
637,2467.11
638,2469.98
639,2471.56
640,2472.66
641,2475.19
642,2476.5
643,2477.8
644,2479.03
645,2479.46
646,2480.68
647,2482.47
648,2482.56
649,2482.94
650,2484.8
651,2485.56
652,2486.84
653,2487.75
654,2488.46
655,2488.09
656,2487.88
657,2488.92
658,2490.01
659,2490.47
660,2490.77
661,2490.86
662,2490.73
663,2491.06
664,2492.01
665,2492.19
666,2492.68
667,2493.68
668,2495.29
669,2495.6
670,2495.94
671,2496.26
672,2496.82
673,2497.08
674,2496.6
675,2497.4
676,2497.56
677,2498.39
678,2498.96
679,2500.01
680,2500.43
681,2500.86
682,2501.06
683,2500.55
684,2500.64
685,2500.8
686,2501.36
687,2501
688,2501.17
689,2500.23
690,2500.86
691,2500.58
692,2500.49
693,2499.75
694,2500.43
695,2499.89
696,2499.85
697,2499.08
698,2498.26
699,2497.12
700,2496.35
701,2496.24
702,2496.23
703,2495.75
704,2494.67
705,2493.65
706,2493.38
707,2493.05
708,2492.43
709,2492.55
710,2492.3
711,2491.79
712,2491.57
713,2491.37
714,2491.36
715,2490.63
716,2490.32
717,2490.81
718,2490.78
719,2490.59
720,2490.15
721,2489.4
722,2488.84
723,2489.38
724,2489.64
725,2489.28
726,2488.45
727,2487.83
728,2487.32
729,2487.07
730,2486.64
731,2485.61
732,2484.83
733,2484.08
734,2484.31
735,2484.19
736,2483.29
737,2481.58
738,2481.07
739,2480.6
740,2480.09
741,2478.37
742,2477.06
743,2476.65
744,2476
745,2475.91
746,2475.35
747,2475.86
748,2476.05
749,2475.84
750,2475.7
751,2475.6
752,2474.1
753,2474.07
754,2473.49
755,2472.04
756,2472.75
757,2471.64
758,2470.51
759,2470.85
760,2470.79
761,2471.71
762,2471.86
763,2471.72
764,2472.42
765,2472.62
766,2472.29
767,2471.48
768,2471.22
769,2470.48
770,2469.58
771,2469.15
772,2467.92
773,2466.95
774,2466.21
775,2465.08
776,2463.92
777,2463.77
778,2463.29
779,2461.51
780,2461.13
781,2460.1
782,2459.46
783,2458.92
784,2458.59
785,2458.14
786,2457.54
787,2456.81
788,2456.95
789,2456.14
790,2456.57
791,2456.6
792,2454.55
793,2454.46
794,2454
795,2453.6
796,2452.9
797,2451.26
798,2449.42
799,2448.14
800,2447.22
801,2446.56
802,2446.21
803,2446.46
804,2445.33
805,2444.64
806,2443.83
807,2445.22
808,2444.51
809,2444.17
810,2444.07
811,2444.76
812,2444.63
813,2445.11
814,2445.09
815,2444.71
816,2445.17
817,2445.7
818,2443.95
819,2443.58
820,2444.07
821,2443.06
822,2443.73
823,2443.55
824,2443.68
825,2443.13
826,2442.79
827,2443.23
828,2443.09
829,2442.58
830,2444.3
831,2444.78
832,2444.71
833,2444.81
834,2444.98
835,2446.04
836,2447.37
837,2447.35
838,2447.16
839,2446.91
840,2446.65
841,2447.01
842,2447.94
843,2448.43
844,2448.21
845,2449.39
846,2449.76
847,2450.3
848,2450.2
849,2451.64
850,2451.87
851,2450.89
852,2450.03
853,2449.25
854,2449.82
855,2451.25
856,2451.02
857,2451.42
858,2452.68
859,2452.98
860,2452.69
861,2453.86
862,2454.5
863,2453.77
864,2455.13
865,2456.37
866,2456.68
867,2456.43
868,2457.25
869,2457.2
870,2456.02
871,2455.82
872,2456.58
873,2456.65
874,2457.09
875,2457.4
876,2458.65
877,2459.21
878,2460.28
879,2459.54
880,2460.53
881,2461.32
882,2462.52
883,2463.27
884,2464.7
885,2464.33
886,2464.92
887,2466.19
888,2466.25
889,2466.94
890,2467.32
891,2467.8
892,2467.78
893,2467.79
894,2468.71
895,2469.19
896,2469.33
897,2470.71
898,2471.54
899,2471.91
900,2472.52
901,2473.43
902,2474.07
903,2474.82
904,2474.73
905,2473.84
906,2473.06
907,2473.39
908,2472.63
909,2471.91
910,2472.03
911,2471.34
912,2471.07
913,2470.06
914,2469.65
915,2467.28
916,2465.81
917,2465.11
918,2464.77
919,2464.77
920,2465.75
921,2465.53
922,2465.27
923,2466.32
924,2467.52
925,2467.61
926,2467.62
927,2467.02
928,2467.58
929,2466.76
930,2465.64
931,2465.05
932,2464.15
933,2462.69
934,2462.38
935,2461.27
936,2460.02
937,2459.92
938,2458.72
939,2458.15
940,2457.49
941,2455.89
942,2454.32
943,2452.94
944,2451.51
945,2450.87
946,2448.76
947,2447.71
948,2447.96
949,2446.97
950,2445.8
951,2446.19
952,2445.37
953,2443.37
954,2442.43
955,2441.73
956,2440.67
957,2439.05
958,2439.17
959,2438.19
960,2438.79
961,2438.12
962,2437.84
963,2438.91
964,2439.82
965,2438.51
966,2439.24
967,2439.39
968,2439.9
969,2438.93
970,2439.54
971,2439.55
972,2438.72
973,2437.49
974,2437.66
975,2438.31
976,2437.29
977,2435.49
978,2435.94
979,2436.14
980,2435.38
981,2434.34
982,2435.12
983,2434.5
984,2433.94
985,2434.28
986,2436.01
987,2435.37
988,2436.03
989,2436.54
990,2436.83
991,2436.24
992,2434.86
993,2435.1
994,2436.69
995,2435.47
996,2433.7
997,2433.36
998,2432.01
999,2432.04
1000,2433.04
1001,2431.13
1002,2430.44
1003,2430.36
1004,2428.88
1005,2428.22
1006,2428.07
1007,2427.22
1008,2426.07
1009,2425.4
1010,2425.92
1011,2426.18
1012,2426.79
1013,2426.7
1014,2428.4
1015,2428.64
1016,2430.02
1017,2430.24
1018,2430.38
1019,2430.98
1020,2431.49
1021,2431.99
1022,2432.4
1023,2432.62
1024,2433.6
1025,2433.73
1026,2433.49
1027,2433.26
1028,2433.95
1029,2434.05
1030,2434.03
1031,2434.15
1032,2435.73
1033,2436.14
1034,2436.09
1035,2436.44
1036,2437.16
1037,2437.31
1038,2437.83
1039,2438.29
1040,2438.29
1041,2438.54
1042,2438.83
1043,2438.96
1044,2439.14
1045,2439.57
1046,2439.65
1047,2439.93
1048,2440.55
1049,2440.28
1050,2441.13
1051,2440.77
1052,2440.77
1053,2441.46
1054,2441.86
1055,2442.15
1056,2443.08
1057,2443.07
1058,2442.63
1059,2442.65
1060,2443.32
1061,2443.67
1062,2444.25
1063,2444.26
1064,2444.33
1065,2444.58
1066,2444.4
1067,2444.48
1068,2444.75
1069,2444.24
1070,2442.89
1071,2442.7
1072,2443.42
1073,2443.89
1074,2443.61
1075,2442.77
1076,2443.9
1077,2444.18
1078,2444.16
1079,2444.42
1080,2445.16
1081,2445.78
1082,2446.74
1083,2446.4
1084,2446.55
1085,2447.22
1086,2448.43
1087,2449.21
1088,2447.79
1089,2447.91
1090,2448.42
1091,2447.74
1092,2447.99
1093,2449.62
1094,2449.82
1095,2450.28
1096,2451.9
1097,2452.4
1098,2453.65
1099,2454.63
1100,2454.8
1101,2455.92
1102,2457.29
1103,2458.62
1104,2458.45
1105,2458.27
1106,2457.87
1107,2457.08
1108,2457.16
1109,2457.18
1110,2457.62
1111,2458.06
1112,2457.97
1113,2458.27
1114,2459.01
1115,2459.17
1116,2458.94
1117,2460
1118,2458.87
1119,2460.58
1120,2461.2
1121,2461.19
1122,2461.16
1123,2461.39
1124,2460.98
1125,2460.81
1126,2460.69
1127,2460.92
1128,2461.15
1129,2461.11
1130,2460.26
1131,2459.97
1132,2458.7
1133,2457.9
1134,2456.82
1135,2455.65
1136,2455.35
1137,2454.98
1138,2454.15
1139,2453.81
1140,2453.16
1141,2452.41
1142,2451.73
1143,2451.61
1144,2452.05
1145,2451.1
1146,2450.07
1147,2450.32
1148,2451.11
1149,2451.2
1150,2451.6
1151,2450.92
1152,2451.73
1153,2451.2
1154,2451.77
1155,2452.71
1156,2452.97
1157,2452.23
1158,2451.45
1159,2451.16
1160,2451.24
1161,2451.01
1162,2451.14
1163,2450.43
1164,2450.51
1165,2450.31
1166,2450.37
1167,2451.43
1168,2451.14
1169,2452.17
1170,2452.27
1171,2451.85
1172,2452.41
1173,2452.98
1174,2453.47
1175,2453.43
1176,2453.02
1177,2451.8
1178,2450.61
1179,2451.09
1180,2450.15
1181,2449.02
1182,2448.14
1183,2447.96
1184,2446.64
1185,2446.77
1186,2447.58
1187,2447.35
1188,2446.52
1189,2446.93
1190,2446.77
1191,2446.61
1192,2445.31
1193,2445.19
1194,2445.74
1195,2445.74
1196,2445.16
1197,2444.42
1198,2443.18
1199,2442.27
1200,2441.25
1201,2439.58
1202,2438.47
1203,2437.46
1204,2437.35
1205,2436.64
1206,2435.84
1207,2435.62
1208,2435.6
1209,2435.1
1210,2434.74
1211,2434.39
1212,2434.09
1213,2433.55
1214,2433.23
1215,2433.63
1216,2433.38
1217,2433.99
1218,2433.55
1219,2433.2
1220,2433.74
1221,2433.74
1222,2432.51
1223,2433.68
1224,2434.04
1225,2434.53
1226,2433.32
1227,2434.3
1228,2435.08
1229,2434.8
1230,2435.84
1231,2434.72
1232,2435.2
1233,2435.35
1234,2436.25
1235,2436.91
1236,2437.09
1237,2436.74
1238,2436.42
1239,2437.2
1240,2437.84
1241,2437.15
1242,2437.44
1243,2438.39
1244,2437.53
1245,2438.11
1246,2439.57
1247,2439.13
1248,2439.11
1249,2439.43
1250,2439.94
1251,2441.74
1252,2442.03
1253,2442.53
1254,2442.82
1255,2442.45
1256,2443.56
1257,2444.01
1258,2443.92
1259,2445.01
1260,2445.23
1261,2445.13
1262,2444.41
1263,2444.64
1264,2443.74
1265,2444.17
1266,2443.05
1267,2442.68
1268,2443.63
1269,2444.4
1270,2444.74
1271,2445.36
1272,2445.59
1273,2444.91
1274,2445.74
1275,2446.8
1276,2447.34
1277,2446.9
1278,2447.14
1279,2446.3
1280,2446.93
1281,2447.06
1282,2448.14
1283,2446.82
1284,2446.08
1285,2446.11
1286,2445.9
1287,2444.67
1288,2443.86
1289,2443.92
1290,2444.04
1291,2444.33
1292,2444.41
1293,2445.59
1294,2446.01
1295,2446.19
1296,2445.51
1297,2445.48
1298,2446.23
1299,2445.6
1300,2445.32
1301,2445.66
1302,2445.16
1303,2443.97
1304,2444.44
1305,2445.39
1306,2445.74
1307,2445.67
1308,2444.89
1309,2445.65
1310,2446.18
1311,2446.19
1312,2446.01
1313,2446.46
1314,2445.49
1315,2446.63
1316,2448.91
1317,2450.07
1318,2450.63
1319,2451.17
1320,2453.46
1321,2454.97
1322,2456.86
1323,2457.91
1324,2457.59
1325,2457.46
1326,2458.49
1327,2457.84
1328,2458.19
1329,2458.06
1330,2458.43
1331,2459.57
1332,2460.78
1333,2461.24
1334,2461.77
1335,2460.85
1336,2461.71
1337,2461.18
1338,2460.8
1339,2460.92
1340,2460.04
1341,2459.68
1342,2459.24
1343,2458.9
1344,2459.41
1345,2460.48
1346,2460.55
1347,2460.69
1348,2460.8
1349,2460.64
1350,2460.33
1351,2460.89
1352,2460.66
1353,2462.1
1354,2462.56
1355,2461.74
1356,2461.07
1357,2462.68
1358,2463.65
1359,2465.18
1360,2464.6
1361,2463.89
1362,2463.56
1363,2462.78
1364,2462.42
1365,2462.15
1366,2461.93
1367,2460.8
1368,2460.39
1369,2458.93
1370,2460.3
1371,2458.89
1372,2458.08
1373,2457.93
1374,2457.51
1375,2456
1376,2455.49
1377,2454.69
1378,2454.96
1379,2454.57
1380,2455.19
1381,2454.58
1382,2455.06
1383,2455.12
1384,2454.92
1385,2455.27
1386,2456.4
1387,2457.2
1388,2457.25
1389,2456.45
1390,2456.71
1391,2456.17
1392,2454.94
1393,2454.56
1394,2454.59
1395,2453.07
1396,2452.03
1397,2452.66
1398,2450.81
1399,2449.96
1400,2449.68
1401,2449.04
1402,2446.58
1403,2446.98
1404,2445.29
1405,2443.39
1406,2442.28
1407,2442.2
1408,2441.65
1409,2441.18
1410,2440.76
1411,2440.59
1412,2440.63
1413,2440.24
1414,2439.17
1415,2438.12
1416,2437.11
1417,2437.21
1418,2437.43
1419,2437.67
1420,2438.34
1421,2439.77
1422,2440.32
1423,2439.57
1424,2440.44
1425,2439.65
1426,2438.11
1427,2437.71
1428,2435.93
1429,2435.7
1430,2435.03
1431,2434.8
1432,2434.91
1433,2434.12
1434,2434.86
1435,2433.89
1436,2433.33
1437,2432.8
1438,2432.12
1439,2432.12
1440,2431.07
1441,2429.5
1442,2429.76
1443,2430.64
1444,2431.68
1445,2433.73
1446,2434.7
1447,2435.21
1448,2436.56
1449,2436.97
1450,2438.47
1451,2439.47
1452,2439.48
1453,2441.13
1454,2442.28
1455,2443.99
1456,2445.08
1457,2445.18
1458,2444.79
1459,2445.06
1460,2444.84
1461,2444.69
1462,2444.87
1463,2445.64
1464,2446.58
1465,2446.28
1466,2446.49
1467,2447.58
1468,2449.42
1469,2450.71
1470,2450.8
1471,2452.75
1472,2453.54
1473,2453.72
1474,2455.02
1475,2456.06
1476,2457.25
1477,2457.92
1478,2459.54
1479,2460.5
1480,2461.46
1481,2461.36
1482,2462.73
1483,2463.59
1484,2464.73
1485,2466.56
1486,2467.56
1487,2469.09
1488,2469.36
1489,2469.84
1490,2470.9
1491,2470.76
1492,2472.32
1493,2473.81
1494,2474.28
1495,2475.58
1496,2475.97
1497,2477.94
1498,2478.23
1499,2479.05
1500,2479.71
1501,2480.99
1502,2480.35
1503,2480.81
1504,2481.17
1505,2481.17
1506,2480.87
1507,2480.69
1508,2480.76
1509,2481.91
1510,2481.49
1511,2481.33
1512,2481.2
1513,2481.39
1514,2481.1
1515,2480.99
1516,2480.85
1517,2480.84
1518,2481.22
1519,2481.18
1520,2481.51
1521,2482.6
1522,2482.79
1523,2482.92
1524,2482.9
1525,2483.14
1526,2483.45
1527,2483.06
1528,2483.62
1529,2482.63
1530,2482.96
1531,2484.47
1532,2484.3
1533,2483.9
1534,2483.38
1535,2483.1
1536,2484.31
1537,2484.77
1538,2484.61
1539,2483.97
1540,2484.6
1541,2484.02
1542,2482.7
1543,2482.45
1544,2483.02
1545,2482.24
1546,2482.54
1547,2482.39
1548,2481.6
1549,2481.44
1550,2480.68
1551,2481.47
1552,2480.73
1553,2480.55
1554,2479.46
1555,2479.37
1556,2479.74
1557,2480.46
1558,2480.85
1559,2480.78
1560,2480.78
1561,2481.29
1562,2481.54
1563,2481.48
1564,2480.77
1565,2480.56
1566,2479.93
1567,2480.13
1568,2480.77
1569,2481.06
1570,2480.85
1571,2481.51
1572,2482.46
1573,2482.89
1574,2482.56
1575,2482.57
1576,2482.92
1577,2482.4
1578,2482.67
1579,2482.51
1580,2482.62
1581,2483.09
1582,2483.49
1583,2482.66
1584,2482.68
1585,2482.19
1586,2481.72
1587,2480.79
1588,2480.13
1589,2478.96
1590,2478.77
1591,2478.49
1592,2478.96
1593,2478.53
1594,2477.1
1595,2476.28
1596,2475.69
1597,2474.69
1598,2473.5
1599,2471.19
1600,2469.12
1601,2468.68
1602,2468.05
1603,2467.71
1604,2467.09
1605,2466
1606,2465.52
1607,2464.33
1608,2463.22
1609,2462.98
1610,2462.77
1611,2463.57
1612,2463.37
1613,2462.18
1614,2460.84
1615,2460.67
1616,2459.04
1617,2458.34
1618,2458.62
1619,2458.46
1620,2457.69
1621,2456.7
1622,2455.01
1623,2454.58
1624,2454.67
1625,2454.53
1626,2453.58
1627,2453.61
1628,2452.61
1629,2451.76
1630,2450.18
1631,2449.05
1632,2449.09
1633,2448.64
1634,2446.98
1635,2445.77
1636,2445.6
1637,2443.92
1638,2441.85
1639,2442.03
1640,2440.79
1641,2440.44
1642,2440.06
1643,2440.03
1644,2439.59
1645,2439.46
1646,2439.65
1647,2439.17
1648,2438.93
1649,2438.42
1650,2438.52
1651,2438.3
1652,2439.35
1653,2439.46
1654,2438.74
1655,2438.33
1656,2439.01
1657,2439.9
1658,2440.7
1659,2440.8
1660,2441.24
1661,2441.81
1662,2442
1663,2441.58
1664,2442.88
1665,2444.77
1666,2445.81
1667,2446.3
1668,2447.24
1669,2447.92
1670,2448.75
1671,2449.62
1672,2450.11
1673,2450.87
1674,2451.85
1675,2453.49
1676,2454.44
1677,2456.01
1678,2457.72
1679,2457.5
1680,2457.88
1681,2459.31
1682,2460.11
1683,2460.88
1684,2461.46
1685,2461.75
1686,2460.43
1687,2460.85
1688,2460.57
1689,2460.5
1690,2461.61
1691,2461.86
1692,2462.05
1693,2463.28
1694,2464.78
1695,2465.29
1696,2466.2
1697,2466.51
1698,2468.3
1699,2470.74
1700,2470.7
1701,2471.06
1702,2470.47
1703,2471.48
1704,2472.24
1705,2472.56
1706,2473.35
1707,2474.95
1708,2475.34
1709,2475.79
1710,2475.96
1711,2475.68
1712,2476.22
1713,2476.35
1714,2476.55
1715,2477.55
1716,2476.59
1717,2476.67
1718,2476.62
1719,2477.35
1720,2477.52
1721,2476.34
1722,2476.16
1723,2476.96
1724,2476.6
1725,2475.88
1726,2474.89
1727,2474.72
1728,2475.41
1729,2475.87
1730,2476.31
1731,2476.08
1732,2476.2
1733,2475.71
1734,2475.92
1735,2476.71
1736,2476.32
1737,2475.61
1738,2475.69
1739,2476.13
1740,2476.52
1741,2476.53
1742,2476.49
1743,2475.99
1744,2476.06
1745,2475.35
1746,2474.41
1747,2473.77
1748,2473.17
1749,2471.82
1750,2471.14
1751,2471.53
1752,2471.05
1753,2470.38
1754,2470.38
1755,2470.49
1756,2470.39
1757,2470.39
1758,2470.95
1759,2469.64
1760,2468.02
1761,2467.52
1762,2467.63
1763,2468.23
1764,2468.28
1765,2468.52
1766,2467.11
1767,2465.76
1768,2466.67
1769,2466.33
1770,2466.53
1771,2467.22
1772,2466.57
1773,2466.38
1774,2465.74
1775,2465.95
1776,2464.98
1777,2465.57
1778,2466.48
1779,2468.43
1780,2469.26
1781,2469.35
1782,2469.56
1783,2470.25
1784,2471.34
1785,2471.68
1786,2472.29
1787,2472.76
1788,2473.23
1789,2474.05
1790,2474.57
1791,2474.88
1792,2475.99
1793,2477.68
1794,2478.98
1795,2478.69
1796,2479.43
1797,2478.86
1798,2478.93
1799,2478.76
1800,2479.11
1801,2478.82
1802,2478.68
1803,2479.67
1804,2479.58
1805,2480.12
1806,2480.13
1807,2480.22
1808,2480.08
1809,2479.52
1810,2479.31
1811,2478.74
1812,2477.78
1813,2478.01
1814,2477.1
1815,2476.35
1816,2475.56
1817,2475.57
1818,2474.54
1819,2474.57
1820,2474.95
1821,2475.45
1822,2476.34
1823,2476.05
1824,2476.15
1825,2475.93
1826,2476.01
1827,2474.76
1828,2474.74
1829,2475.02
1830,2474.76
1831,2473.98
1832,2473.51
1833,2472.99
1834,2472.34
1835,2471.69
1836,2471.41
1837,2471.04
1838,2471.38
1839,2470.55
1840,2469.31
1841,2469.44
1842,2468.6
1843,2468.84
1844,2468.58
1845,2468.16
1846,2468.55
1847,2467.97
1848,2466.15
1849,2465.59
1850,2465.09
1851,2465.21
1852,2465.56
1853,2465.07
1854,2463.89
1855,2461.86
1856,2461.48
1857,2460.53
1858,2459.89
1859,2458.5
1860,2458.63
1861,2459.57
1862,2459.65
1863,2459.45
1864,2459.65
1865,2460.01
1866,2459.33
1867,2460.1
1868,2460.63
1869,2461.39
1870,2462.01
1871,2462.53
1872,2462.89
1873,2464.13
1874,2465.09
1875,2465.85
1876,2468.24
1877,2469.04
